tweet,label
bucin sebelum hari senin aku masih mau curhat tentang drama perselingkuhan yang dialami sama aku aku gak pernah,sadness
gue ngerasa bersalah banget ga bisa maafin diri sendiri ekspresi sedih,sadness
berkendala juga ya kak ekspresi sedih coba deh infoin nomor hpnya lewat dm biar dibantu pengecekan tks ekspresi senang darlan,trust
sender liat vt kakaknya yuk dijamin ga bakal benci diri sendiri lagi dan pengen berubah jadi manusia,joy
namanya siapaaa,anticipation
kelas ini sangat lama dan saya benarbenar lapar,disgust
dan tunggulah aku disana,anticipation
sebenernya ga ada yang salah yang salah cuma moodku lagi ga bagus jadi semuanya terlihat ga bener dari dulu selalu aja moodku yg suka berubahubah ini yang jadi masalah ekspresi sedih,sadness
dah lah emosi mulu liat emyu,anger
kita memang bukan pasangan sempurna,sadness
kenapa aku kalo reflek tuh suka malu maluin diri sendiri,fear
ga nyangka bgt dapat undian,surprise
admin dhuha terlalu aktif ya,joy
dalam situasi apapun gue percaya ernest prakasa tetap bisa jaga integritasnya sebagai komedian dan sutradara,trust
kala sri mulyani bikin gubernur bi bertanyatanya heran,surprise
gue ngerasa sangat kecewa sama diri sendiri benerbener useless ekspresi sedih,sadness
lovlang aku adalah memasang foto kamu pakai lagu wave to earth,joy
ah alibi siamah bebeja weh teu bisa nahan sange embung coli jadi weh predator emosi pagi pagi,anger
kalau aku kasian ke diri sendiri karena kelemahan dan kekurangankekurangan yg aku punya jujur aja aku membenci hal itu aku benci kelemahan dan kekurangankekuranganku banyak halhal yg gk bisa kulakukan karena hal itu doakan aku semoga bisa jadi lebih baik,sadness
kaum rebahan kerjaannya scroll tik tok gak kepake sama ibu mertua hahaha tapi klo punya mertua pura rajin aja,joy
rasanya marah banget cape juga ngerasain ini terus ekspresi marah,anger
capek bgt packing barang mna bnyk debu tpi sedih krna bnyk knangan sih walopun cmn setahun tpi itu rmh udh bnyk aktivitas kita lakuin di situ,sadness
ya gapapa ayah ibuku dulu awalle yo gur koncoan tok,joy
tahun hidup ril blm pernah kepikiran buat nikah tp kalo buat bercandaan ya sering kepengen nikah sm bangchan,joy
oh tidak apakah menurutmu dia sudah menjalani hidupnya,surprise
pas dinner pertama kali doni ngomong sambil mulut penuh makanan susah buat nggak ilfeel,disgust
takut ga bisa memerankan bapak min yoongi dengan baique karena yoongi tu kek diem diem gt kan nah gue rada petakilan sama takut kalo disuruh show off ke savage an nya tuh gue ga nyampe gitu,fear
loading daniel levene orang amerika yang tibatiba terima transferan salah sebesar rp triliun lihat fotonya di new york post,anticipation
jangan ragu buat minta bantuan aku selalu siap,trust
ada ada aja,surprise
jangan marah marah namanya juga sepak bola wasit juga manusia bisa bikin salah tapi dada dari mana ya lord,anger
percaya deh pemerintah kita punya strategi yang baik buat lewatin ini,trust
mr bean seorang mualaf baru tau,surprise
siapa ini kaks,surprise
gak tau tp dengernya sedih bgtt,sadness
sebaiknya debat publik tentang hilirisasi antara pak jokowi lawan faisal basri biar ketahuan mana yg benar datanya,anticipation
haai kamuuu aku panggil kamu apa nih ekspresi senang,joy
tbl tbl takut banget loh yang sering tiktokan pasti pernah dengar frasa yang diciptakan ini sejak viral tbl digunakan oleh perusahaan besar untuk promosi penciptanya pun kecewa karena tidak minta izin emangnya frasa bisa dilindungi a thread,fear
baru pengen mulai,anticipation
karena gapapa sih,trust
penasaran sama produk eksfoliasi yang lagi tren ini katanya ampuh banget,anticipation
temen gw yg ini orangnya beragama sangat patuh pada agama rajin menabung dan gemar memberikan kebahagiaan kepada,trust
untung aku bukn tim suksesklu isuk hees mah emng iya k,anger
sikapnya benerbener nggak bisa diterima parah banget,disgust
gak sabar buat nonton konser virtual artis favorit pasti keren banget,anticipation
kadang gue sedih kenapa jd orang yg kalau ada apa diampet dewe kan jd mumet dewe,sadness
kaka cantik tgl ruko buka tutup,joy
kinclong cyiinn,joy
ada gak ya yang berencana ngalong sampe jam,anticipation
apa yang kamu harapkan dari bangunsatu,anticipation
iya asli kenapa rambutnya diturunin semua ekspresi senang,sadness
kabarkan berita baik untuk orang baik salam perubahan,joy
ok ahhh kesempatan terakhir untuk pergi ke sekolah sebelum ujian kimia ekspresi kaget,surprise
aku ingin salinan untuk dibaca aku tidak bisa menemukannya di perpustakaan kecilku bea,surprise
emosi yaa,anger
jerawat di dagu yang udah meradang bikin pemandangan jadi nggak nyaman,disgust
bekerja tuhan saya benci itu haha,disgust
bingung nonton skz apa treasure beda bulan tapi takut menyesal karena ga ada waktu,fear
ntah degdegan super,surprise
tempat wisata ini banyak cerita horor degdegan,fear
gejala flu ini bikin degdegan janganjangan kena covid,fear
ga jadi deh aku mau kak mark aja biar kamu emosi,anger
ya allah ampe ngga ekskul grgr ngga dibangunin sedih,sadness
aku butuh kepastian bukan harapan palsu,anger
cantiksoftbaik bngetcareudah serasa ke kakak sendiricegil kalo udah suka sm orangalopyu dehh,joy
marah besar lihat orang yang gak punya etika ekspresi marah,anger
iya ituu benci bgt makin hari ada aja peraturan ga jelas kek gini huhu,anger
gak perlu takut kita semua ada buat support,trust
kalo gak dipenjemin duit tuh yaudah gt loh gausah yang lo mah enak bla bla diem aje lo diem sebelum w gebug puting lo,anger
baca lagi biar tenang,trust
orang dulu siap mesyuarat satu kampung nak tentukan tarikh nikah takut bertindih susah orang kampung nak datang rewang,fear
bni simponi bisa,trust
dapet voucher belanja gratis dari giveaway rejeki nomplok ekspresi kaget,surprise
liat dia garukgaruk kepala terus ketombenya berterbangan idihh najiss,disgust
emosi bgt klo ada yg bilang cakep harus putih makan taii,anger
kolaborasi amp kerja sama kuat untuk mengatasi risiko yang mengancam ekonomi kawasan diwujudkan dlm prioritas ekonomi indonesia priority economic deliverablesped di jalur keuangan asean bagaimana sobat bisa melalui agenda prioritas ini,anticipation
ngumpul di tempat ramai waswas kena virus,fear
di kereta duduk sebrangan sama pasangan bapak dan ibu yang tidurnya pelukan terus dari jogja sampe lewat cirebon sampe jakarta kukena sakit gula kaykanya ekspresi sedih,sadness
beneran anjir si dia mau nikah bulan depan,surprise
umm ya itu mungkin catatan yang cukup bagus untuk diri sendiri karena eeeeee,disgust
selesai jam berapa itu kak,anticipation
kabar gembira ada promo gadget terbaru dengan harga terjangkau aku selalu puas belanja di sini technews promo,trust
takut gua dicium macan pendekar biru,fear
najiss dia pake baju bolakbalik biar nggak kelihatan kotor idihh jorok banget,disgust
najiss dia pegang makanan pakai tangan habis pegang uang idihh jorok,disgust
loll pacar apa artinya itu terlalu dingin,surprise
lagi mau tanyain kabar tapi takut ganggu ekspresi sedih,fear
indahnya terbang terlalu tinggi walau jujur ku takut jatuh terlalu jauh ekspresi takut,fear
parno sama kondisi negara takut masa depan ga jelas,fear
gak sabar mau unboxing gadget baru excited,anticipation
mana pulangnya kan malem ya eh jalannya tbtb sepi gada lampu jalan ekspresi takut agak gimana gitu,fear
ampun bgt kaya midnight sale,disgust
ada yang mau ikutan prediksi silahkan diisi,anticipation
apa yang akan mendukung pms sadness malam ini,sadness
pakai makeup tapi nggak rata malah jadi aneh dan bikin jijik,disgust
sumpah iya kecuali topik yg gabisa diomongin di chat dan penting banget ya gapapa call,trust
astagfirullah kaget gw smpe bingung juga dpat notif bgni sejak kpan gw punya gebetan jgankan gebetan org suka aja gk ada,fear
tentang isg sang omega yang ditinggal kedua org tuanya sejak kecil,sadness
pak rektor arif selama menjabat emg banyak buat ipb jadi makin bagus jadi salah satu orang berjasa terhadap ipb,trust
novi pake lip gloss berlebihan bibirnya jadi kelihatan lengket,disgust
komunitas internasional terus berdiri bersama palestina bantuan tak pernah berhenti,trust
marina itu speknya sama kyk michael edwards,trust
pak dono sadar gak ya kalo si tina bau ketek secara dia si paling aktif dan suka duduk didepan dekat meja dosen,disgust
menangin undian liburan hongkong thailand,surprise
iya kaan yg lain suka pada coba pd gpp tp tetep takut wkwk,fear
siapa yg cita citanya masuk jkt tv,joy
drtd absen harus emosi dulu baru sidik jari benar kebaca,anger
untuk temanteman yang suka olahraga cek perlengkapannya lengkap dan kualitas top aku langganan di sini olahraga,trust
pelayanan di restoran ini buruk banget pelayannya nggak ramah dan makanannya lama banget datangnya jijik,disgust
bertanyatanya apakah borders lokal ku akan bertahan banyak rak kosong itu membuatku sedih,surprise
mimpi zombie trus drama banget lah sedih gitu akhirnya gja kegigit dan jadi zombie tapi zombie yang sadar gitu bisa ngendaliin diri trus ada anak svt lupa siapa,sadness
gk bs gmbr biar folls moots mengerti dan tdk kecewa dgn diriku yang tak bisa gmbr tp maksa sok gmbr,sadness
nungguin update dari game favorit excited,anticipation
benci tasik benci jakarta,anger
konsernya batal dapat dari mana infonya,surprise
fruity pebbles apa daripada lucky charms,surprise
mengapa malam itu kau tak kunjung tiba kau bilang kau kan datang bicarakan cinta,sadness
hooh ak akhirny pilih,sadness
info yang mau nobar bmth fest a,anticipation
menyimak dengan baik,trust
kok gitu sih,surprise
baru mulai kerja eh ada tamu datang gak konsen deh,surprise
najiss dia makan sambil ngupil idihh bikin mual,disgust
aku sangat sedih karena membayangkan nasib anak cucu kita kelak mengalami kesengsaraan yang amat karena kekayaan alamnya habis sementara dampak bekas kerusakan eko system harus diperbaiki plus hutang yang melangit,sadness
ini beneran denise out dari secret number sedih banget bacanya,sadness
selain diam kan ada opsi lempar kepalanya pake tabung kg,anger
kapan lagi kan liat unnie dimakan hiu kayanya itu bakal jadi tontonan seru deh aku minat tontonin sih,anticipation
baca komentar body shaming di sosial media bikin kesel dan nggak nyaman,disgust
sangat lelah aku tidak percaya sudah gelap di luar aku bahkan tidak melihat siang ekspresi kaget,surprise
baru sampe kos jam wib sepanjang jalan naik busway puyeng bgt sambung gojek total perjalanan sekitar jam,sadness
sedih ditinggal pendidikan,sadness
sbt packing gini tanpa bubblewrap kira aman ngga ya nanti diluar dusnya dipakein polymailer,anticipation
bro baru aja liat foto sf kamu keliatan kayak mini trip kamu keren banget gak liat matahari waktu aku disana,surprise
dika tuh badannya terlalu panjang jadi kelihatan aneh,disgust
nungguin kiriman barang dari luar negeri semoga cepat sampai,anticipation
ada yang mulai sebar bacot pesan prabowo ke seluruh kader gerindra jangan jauhjauh dari ulama,anger
iya udah malem tidur,trust
andi itu kakinya kecil banget kayak nggak pernah latihan,disgust
dengar kabar si tia hamil di luar nikah benerbener nggak ngerti gimana bisa sampai begitu,disgust
gila takut dia balik sama mantannya mereka masih kontakkontakan ekspresi takut,fear
aku mengirim email ke untuk bantuan kamu mendapat balasan dari dia sekarang aku tidak mendapat yang mungkin berarti aku tidak akan mendapatkannya,surprise
kakk mishaa mau peluk kakakk,joy
diskon membershipcard tip top cantik,joy
lihat orang yang buang sampah sembarangan di taman benerbener nggak punya rasa hormat jijik banget,disgust
edan ngeri nyuak mang ekspresi takut,fear
wali kota harap penjabat gubernur bisa bawa jateng lebih maju,anticipation
sunyi ya gak ada rame nya dan gak ada yang datang omicron nya bikin kesepian melara,sadness
hei aku belum menerima emailnya,surprise
serius nih tadi ada ular masuk ke rumah tetangga ekspresi takut,surprise
ta tapi aku biasa ga di aduk takut gk enak,fear
nesa berangkat ke kos h pkkmb kira kira aman gak ya kak mau bener bener selesai ngerjain atribut di rumah sendiri,anticipation
hey dek jihan ini saya dik aku kenal kamu di side,joy
aku bisa pisahin bungkus kacang buat kamu dalam waktu semalam,joy
fwb ada f kebumen cari temen jalan aja karna baru disini gaada tmn m m,trust
ueekkk dia kentut di tempat umum dan nggak minta maaf ga sudihhh deketdeket,disgust
btull sekali mas,joy
boleh ke aku kak sini wa di bio yaaa,trust
mending masuk kartu keluarga aku aja ga sih,trust
rumah sakit siloam menggelar simposium mini membahas seputar penanganan gagal jantung dengan alat left ventricula,trust
yang jahat kenal yang baik yang baik kenal yang baik,trust
betooll bodoh banget yg suka ngmg matiin rejeki org krn sinet tamat sok tau bangett tp ya gitu ngeyel,anger
sedih aku tuh melihatnya,sadness
polda sumut inisiasi kolaborasi kerjasama hotel berbintang dengan pelaku umkm,trust
dirdik kpk ungkap pengunduran dirinya juga ditolak kapolri,surprise
sikapnya yang sok tau itu bikin orang lain males,disgust
kebijakan baru di kantor ini benerbener nggak masuk akal jijik banget sama manajemennya,disgust
apapun maksudnya disengaja atau tidak itu urusan belakangyg penting tarik semua yg salah cetak tsb baru diselidiki apa penyebabnya dan siapa yg hrs bertanggung jawab,trust
orang kalo terlalu sering kecewa ngebatin nya pasti udah di level ya gimana ya mau gimana lagi ampe pasrah gitu,sadness
jalani isoman karena covid enno lerian sedih tak bisa peluk anak,sadness
soumu bangsat,anger
halo guys udah pada nonton kan iya tau mimin doang yg baru nonton dan buat yang belum nonton linknya di ba,anticipation
maybe sedih tapi ya mau gimana lagi kalau dipikir pikir itu bukan hak kita lagi mau pc nya di gimanain pun tetep bukan hak kita lagi cuz kita kan udah jual barang tersebut ke dia dan dia udah bayar barangnya so barang tsb udah sepenuhnya jadi milik dia,sadness
pemenang beruntung,joy
tau elah tolol banget finishingnya busuk aslii padahal di lapangan nguasain pertandingan nyeselkan absen trophy lagi aja musim ini mengcape bener lah,anger
dari funfactnya kemungkinan karasu tabito cool kid yg susah dideketin soalnya he knows both of his,anticipation
pacar lagi ngepap,joy
bah lanjut bah main iya iya aja anaknya,trust
baca berita soal kasus bully lantas identifikasi dilakukan dari hasil visum korban apa ada tanda kekerasan atau tidak dan soal dampak psikologis tak pernah dimasukkan padahal dampak terburuk bully ada di psikis luka psikis ga kelihatan tapi dampaknya bisa seumur hidup,sadness
barusan nonton ini sedih ngeliat ilrak jadinya dia beneran anaknya si ha so itu atau salah sangka doang,sadness
heran seegois itu jadi manusia datang menjalin karna pas lagi sepi meninggalkan semua karna bosan dan mulai tak sehati menjatuhkan karena terasa terlalu baik dihati,sadness
kami tidak bisa melihat video itu karena pribadi,surprise
respon lu harus lebih baik,anger
nonton drama tentang perselingkuhan malah bikin beneran jijik sama kelakuan karakterkarakternya,disgust
bilangnya realistis butuh duit sbnrnya lebih ke oke gw cari yg banyak duit gt ga si org materialistis tuh iinget segalanya butuh uang tapi uang bukan segalanya agak emosi emg sis kalo sok sok realistis tp trnyata materialistis,anger
aku marah banget sama hasil kerja yang gak profesional ini ekspresi marah,anger
mau cerita ayah sender tuh bukan tipe orang yang suka marah atau suka ngomong kasar ke sender cuma tadi karena sender gamau ikut pergi keluar sender dibilang bego sama ayah sender rasanya sakit banget kaget hehe tapi sender nahan buat ga nangis didepan ayah,sadness
ga ngikutin sn tapi ikut sedih dengernya,sadness
fml aku mendapatkan luka kertas terburuk di buku jariku dari semua kertas yang aku tangani aku benci makalah penelitian sialan ini,disgust
